id;uri;preview;title;genres;artists;artistsIds;albumTitle;albumId;image;albumReleaseYear;duration;key;mode;timeSignature;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo
5srKMwXoeyrRnyTnNbpgIW;spotify:track:5srKMwXoeyrRnyTnNbpgIW;https://p.scdn.co/mp3-preview/2ce76d65a590347eb68c9506347d8fb216c7f412?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;People I Don't Like;alt z | electropop | indie poptimism | modern indie pop | pop | viral rap;UPSAHL;1294QqYm1VuxxjRiL9M0h9;People I Don't Like;56c9o6LVrsm995xmDpAZrA;https://i.scdn.co/image/ab67616d00004851de3975b105bc6d216359ffe6;2020;142766;11;0;4;0.268;0.747;0.573;0;0.302;-6.562;0.295;0.551;90.036
7z3NjKBqjv3d1ykXCFQxaT;spotify:track:7z3NjKBqjv3d1ykXCFQxaT;https://p.scdn.co/mp3-preview/5a8e2a7984aafd187862deaa64be3c294b0d277f?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Fat Funny Friend;alt z | pop;Maddie Zahm;5dtPlx7yKOo7KdZGyrfFIq;Fat Funny Friend;5NMKRqxbne8L5LerDnpGjk;https://i.scdn.co/image/ab67616d00004851a9d5402beffde7a497ba65cb;2022;199765;0;1;4;0.625;0.498;0.452;0;0.0836;-7.887;0.124;0.265;107.728
4bpyaPa1xruVgE2GtsYbIW;spotify:track:4bpyaPa1xruVgE2GtsYbIW;https://p.scdn.co/mp3-preview/7c1da2c42eb68938b7c4b2fecd264c7f0d981451?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Love You From a Distance;alt z | gen z singer-songwriter | pop;Ashley Kutcher;1Zi1c8sWZTy5rDiN3lAuEj;One Eighty;6rdVcCcUOkf0UbuEm7i5Tu;https://i.scdn.co/image/ab67616d00004851a2bc453ca8bc851449e9e06a;2021;204000;4;1;4;0.557;0.333;0.538;0;0.0977;-8.653;0.0325;0.63;149.377
7dDrR6vMK1JAwZZ5MIWgme;spotify:track:7dDrR6vMK1JAwZZ5MIWgme;https://p.scdn.co/mp3-preview/4324beb6daf97b3d61037249a06a6cbb7b9d8f09?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Birthday Cake;alt z | social media pop;Dylan Conrique;2S054G7qnCK45KY0XzpX30;Birthday Cake;6Z2I7RVroN2B24d7mms0tT;https://i.scdn.co/image/ab67616d00004851d77e330eaadf7e31ec307437;2022;205280;3;1;4;0.955;0.436;0.255;0.0000328;0.106;-8.623;0.0364;0.15;113.265
01RJQlTi0aR0syDcSFLzTv;spotify:track:01RJQlTi0aR0syDcSFLzTv;https://p.scdn.co/mp3-preview/bf3cb0ecc213ed749d619ad8846baa0310191e44?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Lego Blocks;alt z;NERIAH;1dUrqVHcv2FCXxlIqzIbiG;Lego Blocks;1z6yLxp8En102543kFdidP;https://i.scdn.co/image/ab67616d000048518dbbbf0ea987ec9a9c8d2ce0;2022;159494;9;1;4;0.156;0.642;0.882;0;0.0804;-2.263;0.135;0.507;135.128
4RX020eHQpZbZFP5jpbwOP;spotify:track:4RX020eHQpZbZFP5jpbwOP;https://p.scdn.co/mp3-preview/1bc12291d45a87239f4773da75faa0cf6be19d83?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Coping;alt z | pop;Rosie Darling;6kDXH8d9LugUAsHIozzDAI;Coping;52dIh2e2qt0uiDQySjlrHN;https://i.scdn.co/image/ab67616d000048515a2c092335c5efe35231d37e;2021;190267;6;1;4;0.605;0.432;0.444;0;0.104;-7.298;0.125;0.209;82.79
1dB1kzLOjTcmSHttRd8bnV;spotify:track:1dB1kzLOjTcmSHttRd8bnV;https://p.scdn.co/mp3-preview/1a425200a3be41927fdfd7e285f5e5df26f34178?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;I GUESS I'M IN LOVE;alt z | gen z singer-songwriter | pop;Clinton Kane;7okSU80WTrn4LXlyXYbX3P;MAYBE SOMEDAY IT'LL ALL BE OK;4PgSvMUqxOsCTXqR1GPij3;https://i.scdn.co/image/ab67616d0000485158e57c68f015f1c31030e35e;2022;204093;0;1;4;0.879;0.422;0.345;0.0000115;0.149;-6.365;0.0345;0.224;78.293
2f2hbFjim051DVx0o8o4rU;spotify:track:2f2hbFjim051DVx0o8o4rU;https://p.scdn.co/mp3-preview/8185b8c905d8dc83c1e19e2d468923f76768afd7?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Nightmares;alt z | electropop | indie poptimism | pop | social media pop | viral rap;Ellise;2FovgCfOwN9iqbkCBlKFdT;Can You Keep a Secret?;3tZMuGcIqKDhj2fTK7L3qS;https://i.scdn.co/image/ab67616d00004851ccb8ab804654f18da257f5a1;2018;144000;11;0;4;0.279;0.705;0.441;0.00279;0.111;-8.047;0.0445;0.198;114.898
4rSNCJgnoYlmZTclowwXmr;spotify:track:4rSNCJgnoYlmZTclowwXmr;https://p.scdn.co/mp3-preview/895e50d0035ff5cb95f3c7ec489552c02ebc5c6e?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Nobody Hates You;alt z;JESSIA;6DdbeAeBlrYj8bNToZv4TY;Nobody Hates You;1w7HQCPGeBcBVHAv7qopdA;https://i.scdn.co/image/ab67616d000048519c022ab07ad553f0231886f9;2023;166980;4;1;4;0.223;0.657;0.5;0;0.0792;-7.17;0.0384;0.533;114.095
4SeZpWSgq1c8a0MY3iVy1f;spotify:track:4SeZpWSgq1c8a0MY3iVy1f;https://p.scdn.co/mp3-preview/c791b26b7cef7de798fcb6d52d8741d19889a8b6?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Flashbacks;alt z | gen z singer-songwriter | pop;Zach Hood;5aHlyw2WWqZW0HLICBuv7U;Flashbacks;1op17e4AdK0konTj11ThPT;https://i.scdn.co/image/ab67616d000048514d484e0631f3ea2d5b638ba1;2021;183000;11;1;4;0.879;0.55;0.448;0;0.0734;-7.382;0.0314;0.49;99.713
21xzFXSL2XkZ2mIzDDAqTK;spotify:track:21xzFXSL2XkZ2mIzDDAqTK;https://p.scdn.co/mp3-preview/9fab76f3bd914df108b9d7306d0ea1e95f6532d8?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;God Must Hate Me;alt z | gen z singer-songwriter | indie pop;Catie Turner;3nYYI90ObxhjLjdxaoXGSa;God Must Hate Me;11PVMiF3q2pguN5ym4NvMm;https://i.scdn.co/image/ab67616d000048514e7bc8268e60de61fcf70fd0;2021;149803;2;1;3;0.967;0.459;0.304;0.0000195;0.0951;-10.107;0.136;0.072;76.954
2vVLSYsOUNCfN66jTyJsMY;spotify:track:2vVLSYsOUNCfN66jTyJsMY;https://p.scdn.co/mp3-preview/1becfca6b5968bafd798fe77c856e99ebe09e218?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Becky's So Hot;alt z | dance pop | electropop | pop | post-teen pop;FLETCHER;5qa31A9HySw3T7MKWI9bGg;Girl Of My Dreams;38aH4OObJSjtO48q2eNoA4;https://i.scdn.co/image/ab67616d0000485154d18b47810756f87282ea43;2022;162760;9;0;4;0.172;0.513;0.741;0;0.0894;-4.066;0.0442;0.295;78.022
0wxGIpOZbDR4RGy1sh3XhR;spotify:track:0wxGIpOZbDR4RGy1sh3XhR;https://p.scdn.co/mp3-preview/7edb3a67c1ad5750384547f60cf38cde0dfcf438?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Meant To Be;alt z | gen z singer-songwriter;Ber / Charlie Oriain;3yojdgzMmWK3m7QABkOr7x,0rNWn0b2f8PiL8VAdDR152;Meant To Be;5tkaijq9MpGmzgkGAWYDEN;https://i.scdn.co/image/ab67616d000048516307dfb3e407865690612f06;2021;163227;1;1;4;0.87;0.5;0.156;0;0.125;-11.472;0.0469;0.405;173.794
